Transaction_ID,Transaction_Date,Customer_ID,Product_ID,Store_ID,Quantity_Sold,Unit_Price,Discount,Sales_Amount,Cost_Amount,Profit
TXN013273,2025-02-04,C00796,P0007,ST015,1,1052.66,25.85,1026.81,908.71,118.1
TXN025800,2024-04-05,C01971,P0013,ST006,3,12169.5,675.51,35832.99,31159.41,4673.58
TXN034455,2024-03-27,C02470,P0013,ST016,1,12169.5,407.99,11761.51,10386.47,1375.04
TXN026762,2025-10-28,C01164,P0016,ST001,1,11350.5,1210.32,10140.18,8501.92,1638.26
TXN009467,2024-02-18,C00100,P0054,ST009,2,12791.57,751.32,24831.82,20648.66,4183.16
TXN014348,2024-04-27,C00477,P0041,ST008,2,7676.63,1696.49,13656.77,12278.2,1378.57
TXN005319,2025-02-12,C00189,P0026,ST004,3,11257.61,1814.52,31958.31,22011.72,9946.59
TXN011677,2024-01-22,C01689,P0034,ST007,1,1257.67,60.85,1196.82,1018.14,178.68
TXN035955,2024-10-31,C02292,P0040,ST005,1,10656.5,724.31,9932.19,8653.7,1278.49
TXN013417,2024-10-21,C01239,P0006,ST018,1,7248.56,103.89,7144.67,5341.49,1803.18
TXN022817,2024-02-17,C02174,P0043,ST018,1,4932.72,222.71,4710.01,4102.64,607.37
TXN042020,2024-05-29,C02064,P0034,ST005,3,1257.67,69.69,3703.32,3054.42,648.9
TXN038075,2024-09-30,C00234,P0037,ST010,1,9095.17,183.97,8911.2,6417.95,2493.25
TXN017602,2025-10-07,C00610,P0049,ST012,4,5964.46,481.99,23375.85,17364.36,6011.49
TXN002842,2024-12-06,C00304,P0031,ST018,3,4865.54,1744.25,12852.37,11619.24,1233.13
TXN038419,2025-02-11,C01979,P0023,ST017,3,40186.29,11393.46,109165.41,89656.95,19508.46
TXN007357,2024-10-28,C01388,P0038,ST010,2,2067.97,24.99,4110.95,2755.0,1355.95
TXN044176,2025-02-20,C02423,P0030,ST017,2,9669.0,804.49,18533.51,12689.96,5843.55
TXN029771,2024-04-11,C01697,P0029,ST008,1,734.44,32.0,702.44,620.94,81.5
TXN011817,2024-09-26,C01914,P0028,ST008,3,2365.59,248.01,6848.76,4711.98,2136.78
TXN044283,2025-01-02,C02204,P0030,ST010,2,9669.0,574.27,18763.73,12689.96,6073.77
TXN010753,2025-05-19,C01624,P0026,ST013,1,11257.61,679.21,10578.4,7337.24,3241.16
TXN044158,2025-05-15,C02018,P0045,ST002,3,2254.91,484.54,6280.19,4427.13,1853.06
TXN032250,2024-03-10,C00720,P0054,ST005,1,12791.57,144.05,12647.52,10324.33,2323.19
TXN015443,2024-09-02,C00560,P0013,ST013,3,12169.5,881.07,35627.43,31159.41,4468.02
TXN022294,2025-07-31,C01673,P0004,ST005,1,8916.96,37.07,8879.89,6402.93,2476.96
TXN042864,2024-06-28,C01062,P0038,ST002,2,2067.97,94.56,4041.38,2755.0,1286.38
TXN039271,2025-02-25,C00571,P0045,ST012,1,2254.91,209.26,2045.65,1475.71,569.94
TXN042783,2024-03-24,C00718,P0056,ST007,2,528.23,42.11,1014.35,860.84,153.51
TXN038153,2024-05-24,C01411,P0005,ST013,3,11260.5,772.48,33009.02,25795.35,7213.67
TXN006564,2024-09-18,C00400,P0019,ST002,4,62124.05,13130.1,235366.1,166834.4,68531.7
TXN027214,2024-12-02,C01292,P0003,ST010,1,2239.92,328.23,1911.69,1671.44,240.25
TXN040757,2024-06-18,C01825,P0021,ST020,1,26620.84,2446.39,24174.45,17240.1,6934.35
TXN011249,2024-12-15,C00684,P0046,ST014,1,9815.94,1910.26,7905.68,6615.24,1290.44
TXN027329,2025-10-20,C00751,P0022,ST003,5,18644.62,9327.05,83896.05,65253.2,18642.85
TXN012433,2024-07-08,C01828,P0044,ST011,2,12245.02,1703.93,22786.11,17867.18,4918.93
TXN008535,2024-10-12,C00007,P0017,ST010,1,30052.11,1351.75,28700.36,20107.94,8592.42
TXN011223,2024-10-11,C02252,P0035,ST013,2,15900.45,1500.59,30300.31,21176.48,9123.83
TXN028779,2024-10-27,C00259,P0019,ST004,1,62124.05,2846.26,59277.79,41708.6,17569.19
TXN024985,2024-03-13,C01319,P0012,ST012,4,1717.33,211.57,6657.75,5194.52,1463.23
TXN004334,2025-09-17,C02342,P0055,ST006,1,6346.64,107.09,6239.55,4293.45,1946.1
TXN017411,2024-08-30,C02326,P0020,ST004,1,32634.76,1614.93,31019.83,21816.72,9203.11
TXN019475,2024-02-02,C01621,P0028,ST020,5,2365.59,116.57,11711.38,7853.3,3858.08
TXN002711,2025-04-26,C00808,P0036,ST011,1,7304.72,255.39,7049.33,5342.49,1706.84
TXN040620,2025-11-02,C02477,P0009,ST019,1,16251.98,379.54,15872.44,10879.23,4993.21
TXN027705,2024-08-06,C01054,P0051,ST013,1,12289.04,206.27,12082.77,10594.78,1487.99
TXN006395,2024-03-18,C00072,P0019,ST020,1,62124.05,4871.33,57252.72,41708.6,15544.12
TXN019966,2024-11-08,C02052,P0027,ST018,2,3958.75,545.93,7371.57,6725.8,645.77
TXN040614,2025-01-26,C02089,P0002,ST014,3,1566.21,126.42,4572.21,3494.97,1077.24
TXN014774,2025-12-23,C00140,P0012,ST007,2,1717.33,597.22,2837.44,2597.26,240.18
TXN026981,2024-12-23,C01886,P0022,ST002,2,18644.62,8008.44,29280.8,26101.28,3179.52
TXN024655,2025-12-29,C00200,P0047,ST009,1,6117.14,1087.76,5029.38,5242.97,-213.59
TXN016310,2024-01-22,C02047,P0023,ST007,3,40186.29,10286.21,110272.66,89656.95,20615.71
TXN018788,2024-08-13,C00974,P0009,ST002,2,16251.98,400.91,32103.05,21758.46,10344.59
TXN009029,2025-09-09,C00622,P0046,ST010,1,9815.94,608.56,9207.38,6615.24,2592.14
TXN032452,2025-03-20,C01421,P0013,ST006,2,12169.5,1015.75,23323.25,20772.94,2550.31
TXN027916,2025-03-11,C01526,P0004,ST008,5,8916.96,443.23,44141.57,32014.65,12126.92
TXN036408,2025-07-27,C00014,P0024,ST015,1,60242.71,6578.98,53663.73,43601.31,10062.42
TXN021754,2024-03-20,C02442,P0048,ST007,1,13330.32,219.01,13111.31,10802.26,2309.05
TXN026660,2024-05-02,C01726,P0006,ST003,4,7248.56,839.82,28154.42,21365.96,6788.46
TXN026763,2024-09-08,C02394,P0012,ST008,3,1717.33,172.43,4979.56,3895.89,1083.67
TXN036230,2024-02-02,C02369,P0051,ST011,1,12289.04,326.03,11963.01,10594.78,1368.23
TXN018840,2025-03-11,C00327,P0053,ST017,1,4851.4,153.67,4697.73,3311.65,1386.08
TXN030094,2025-02-02,C00175,P0027,ST009,2,3958.75,496.41,7421.09,6725.8,695.29
TXN042266,2024-11-22,C01971,P0040,ST003,3,10656.5,1041.85,30927.65,25961.1,4966.55
TXN012317,2025-08-20,C01284,P0007,ST001,1,1052.66,13.61,1039.05,908.71,130.34
TXN031932,2024-07-12,C00740,P0003,ST010,4,2239.92,173.75,8785.93,6685.76,2100.17
TXN035533,2024-05-12,C01671,P0036,ST014,1,7304.72,296.64,7008.08,5342.49,1665.59
TXN009044,2025-03-02,C01517,P0021,ST011,3,26620.84,8736.62,71125.9,51720.3,19405.6
TXN002582,2025-10-03,C00088,P0017,ST006,1,30052.11,1767.81,28284.3,20107.94,8176.36
TXN007524,2024-06-01,C01824,P0048,ST008,2,13330.32,464.45,26196.19,21604.52,4591.67
TXN013927,2025-01-16,C01092,P0008,ST017,2,337.09,5.88,668.3,470.42,197.88
TXN023127,2025-10-01,C00567,P0045,ST009,2,2254.91,458.0,4051.82,2951.42,1100.4
TXN034204,2024-01-03,C01625,P0005,ST004,2,11260.5,90.02,22430.98,17196.9,5234.08
TXN027583,2025-06-21,C02204,P0010,ST003,1,4637.32,49.13,4588.19,3449.96,1138.23
TXN028076,2024-08-15,C02101,P0026,ST007,2,11257.61,1850.5,20664.72,14674.48,5990.24
TXN034105,2025-04-16,C00347,P0012,ST003,1,1717.33,79.4,1637.93,1298.63,339.3
TXN043565,2024-10-25,C02374,P0035,ST005,4,15900.45,650.58,62951.22,42352.96,20598.26
TXN002026,2024-11-19,C01348,P0039,ST011,1,10846.14,10.23,10835.91,8947.64,1888.27
TXN032437,2025-09-12,C00880,P0049,ST004,3,5964.46,374.05,17519.33,13023.27,4496.06
TXN043052,2025-07-11,C00619,P0033,ST001,4,364.15,61.36,1395.24,1041.56,353.68
TXN010616,2025-08-16,C01751,P0036,ST016,1,7304.72,165.98,7138.74,5342.49,1796.25
TXN015157,2024-03-21,C00947,P0003,ST010,1,2239.92,85.0,2154.92,1671.44,483.48
TXN035768,2024-07-31,C00701,P0052,ST017,2,12386.02,742.94,24029.1,18842.56,5186.54
TXN007601,2025-05-09,C00075,P0027,ST006,3,3958.75,888.58,10987.67,10088.7,898.97
TXN016440,2025-01-13,C01808,P0050,ST010,1,13841.38,344.82,13496.56,11120.3,2376.26
TXN005532,2024-08-22,C00686,P0039,ST002,4,10846.14,1231.33,42153.23,35790.56,6362.67
TXN041301,2025-07-16,C01645,P0017,ST008,2,30052.11,2116.74,57987.48,40215.88,17771.6
TXN010378,2025-04-04,C00779,P0008,ST011,5,337.09,44.66,1640.79,1176.05,464.74
TXN031821,2025-02-25,C00419,P0049,ST001,1,5964.46,164.25,5800.21,4341.09,1459.12
TXN025175,2025-10-01,C00102,P0025,ST005,3,16753.03,3002.69,47256.4,42954.39,4302.01
TXN011831,2025-09-28,C01486,P0050,ST006,1,13841.38,106.2,13735.18,11120.3,2614.88
TXN019740,2024-07-28,C00816,P0016,ST006,3,11350.5,3583.3,30468.2,25505.76,4962.44
TXN035115,2024-08-02,C00574,P0013,ST005,2,12169.5,740.58,23598.42,20772.94,2825.48
TXN034759,2024-05-20,C00417,P0024,ST008,1,60242.71,3681.64,56561.07,43601.31,12959.76
TXN004216,2025-11-07,C02423,P0021,ST011,1,26620.84,1798.03,24822.81,17240.1,7582.71
TXN027218,2024-06-15,C01070,P0016,ST018,2,11350.5,2013.37,20687.63,17003.84,3683.79
TXN033037,2025-05-07,C00558,P0021,ST013,3,26620.84,6077.68,73784.84,51720.3,22064.54
TXN037430,2025-05-09,C00874,P0028,ST016,2,2365.59,81.69,4649.49,3141.32,1508.17
TXN042723,2024-06-23,C01192,P0036,ST008,2,7304.72,476.13,14133.31,10684.98,3448.33
TXN012108,2024-04-02,C00760,P0028,ST019,5,2365.59,289.67,11538.28,7853.3,3684.98
TXN006770,2025-12-26,C02123,P0055,ST007,1,6346.64,401.71,5944.93,4293.45,1651.48
TXN018526,2024-09-10,C02233,P0019,ST012,5,62124.05,32183.5,278436.75,208543.0,69893.75
TXN008106,2025-07-10,C00454,P0037,ST011,1,9095.17,403.8,8691.37,6417.95,2273.42
TXN038793,2025-11-05,C01564,P0048,ST005,5,13330.32,78.47,66573.13,54011.3,12561.83
TXN019200,2024-10-07,C02175,P0004,ST013,4,8916.96,218.19,35449.65,25611.72,9837.93
TXN012166,2025-10-28,C01913,P0020,ST001,3,32634.76,5896.62,92007.66,65450.16,26557.5
TXN015684,2024-12-05,C00646,P0043,ST005,2,4932.72,1962.19,7903.25,8205.28,-302.03
TXN016724,2025-04-07,C01665,P0025,ST005,2,16753.03,682.21,32823.85,28636.26,4187.59
TXN014475,2024-12-18,C00030,P0022,ST006,1,18644.62,2104.38,16540.24,13050.64,3489.6
TXN040493,2024-03-09,C01968,P0001,ST018,1,12736.73,261.99,12474.74,10005.24,2469.5
TXN017374,2024-10-01,C01722,P0007,ST019,3,1052.66,43.5,3114.48,2726.13,388.35
TXN032133,2024-01-31,C02285,P0029,ST020,1,734.44,17.48,716.96,620.94,96.02
TXN021309,2024-06-06,C00809,P0036,ST012,3,7304.72,415.09,21499.07,16027.47,5471.6
TXN009106,2024-06-08,C02141,P0005,ST002,1,11260.5,237.35,11023.15,8598.45,2424.7
TXN042649,2024-09-08,C01255,P0022,ST017,3,18644.62,2692.46,53241.4,39151.92,14089.48
TXN020413,2024-06-17,C01771,P0038,ST013,1,2067.97,80.96,1987.01,1377.5,609.51
TXN006534,2024-12-03,C00279,P0027,ST001,1,3958.75,795.23,3163.52,3362.9,-199.38
TXN004015,2025-09-29,C01124,P0035,ST006,1,15900.45,240.42,15660.03,10588.24,5071.79
TXN020675,2025-07-14,C01001,P0016,ST001,1,11350.5,435.57,10914.93,8501.92,2413.01
TXN044660,2024-12-23,C01227,P0044,ST019,4,12245.02,8648.62,40331.46,35734.36,4597.1
TXN008657,2024-01-22,C01996,P0040,ST004,1,10656.5,842.58,9813.92,8653.7,1160.22
TXN042797,2024-06-15,C01869,P0044,ST003,4,12245.02,2763.11,46216.97,35734.36,10482.61
TXN043347,2025-04-29,C01310,P0003,ST020,1,2239.92,69.21,2170.71,1671.44,499.27
TXN036548,2025-01-27,C00468,P0003,ST005,1,2239.92,6.86,2233.06,1671.44,561.62
TXN006699,2024-09-24,C00693,P0009,ST020,1,16251.98,466.63,15785.35,10879.23,4906.12
TXN000126,2025-06-04,C00462,P0057,ST009,1,14644.78,515.01,14129.77,11607.64,2522.13
TXN031873,2025-12-05,C00462,P0003,ST001,1,2239.92,250.94,1988.98,1671.44,317.54
TXN038378,2024-10-10,C01880,P0026,ST006,1,11257.61,349.76,10907.85,7337.24,3570.61
TXN037101,2024-08-18,C02163,P0024,ST007,1,60242.71,4374.6,55868.11,43601.31,12266.8
TXN040734,2024-03-10,C00177,P0041,ST009,1,7676.63,278.14,7398.49,6139.1,1259.39
TXN006268,2025-02-11,C00318,P0032,ST003,3,4729.29,62.29,14125.58,11114.91,3010.67
TXN039575,2025-11-21,C00363,P0049,ST006,2,5964.46,42.05,11886.87,8682.18,3204.69
TXN013929,2024-09-30,C01398,P0002,ST002,3,1566.21,134.64,4563.99,3494.97,1069.02
TXN007345,2025-10-31,C00151,P0046,ST007,3,9815.94,2022.62,27425.2,19845.72,7579.48
TXN019061,2024-12-09,C00482,P0002,ST020,1,1566.21,168.62,1397.59,1164.99,232.6
TXN037350,2024-06-11,C01188,P0037,ST020,3,9095.17,1296.52,25988.99,19253.85,6735.14
TXN010521,2025-04-26,C00129,P0025,ST016,1,16753.03,1619.13,15133.9,14318.13,815.77
TXN038549,2024-11-02,C01122,P0014,ST004,2,1251.41,108.36,2394.46,1736.52,657.94
TXN036503,2024-05-28,C00794,P0035,ST007,3,15900.45,1256.02,46445.33,31764.72,14680.61
TXN002877,2025-07-18,C02377,P0046,ST011,2,9815.94,999.14,18632.74,13230.48,5402.26
TXN002820,2025-01-03,C02089,P0007,ST007,1,1052.66,51.35,1001.31,908.71,92.6
TXN013435,2025-07-29,C02391,P0053,ST001,3,4851.4,34.45,14519.75,9934.95,4584.8
TXN001127,2025-05-20,C00267,P0014,ST010,1,1251.41,40.94,1210.47,868.26,342.21
TXN006380,2024-07-09,C01019,P0054,ST009,2,12791.57,203.96,25379.18,20648.66,4730.52
TXN044286,2025-01-14,C00100,P0035,ST016,1,15900.45,579.6,15320.85,10588.24,4732.61
TXN042593,2025-09-22,C00920,P0030,ST018,3,9669.0,1336.83,27670.17,19034.94,8635.23
TXN044751,2024-11-03,C01254,P0030,ST005,4,9669.0,1858.93,36817.07,25379.92,11437.15
TXN007996,2024-02-12,C02282,P0004,ST008,1,8916.96,400.12,8516.84,6402.93,2113.91
TXN039184,2025-11-07,C01176,P0024,ST005,5,60242.71,11184.9,290028.65,218006.55,72022.1
TXN020616,2024-04-10,C02228,P0019,ST014,5,62124.05,26008.36,284611.89,208543.0,76068.89
TXN012369,2025-03-29,C00541,P0036,ST004,3,7304.72,137.12,21777.04,16027.47,5749.57
TXN030610,2025-07-21,C01242,P0035,ST013,4,15900.45,1159.88,62441.92,42352.96,20088.96
TXN000640,2024-02-28,C00200,P0039,ST005,1,10846.14,43.01,10803.13,8947.64,1855.49
TXN002643,2025-08-02,C01847,P0007,ST013,3,1052.66,136.79,3021.19,2726.13,295.06
TXN038955,2025-07-30,C01050,P0040,ST012,1,10656.5,783.93,9872.57,8653.7,1218.87
TXN024380,2025-09-18,C00414,P0026,ST010,1,11257.61,1002.44,10255.17,7337.24,2917.93
TXN008119,2024-11-27,C01588,P0017,ST020,2,30052.11,3002.95,57101.27,40215.88,16885.39
TXN033534,2025-04-19,C01078,P0026,ST015,3,11257.61,591.12,33181.71,22011.72,11169.99
TXN035186,2025-12-21,C02369,P0049,ST005,1,5964.46,918.02,5046.44,4341.09,705.35
TXN021012,2024-05-28,C00923,P0043,ST013,1,4932.72,180.36,4752.36,4102.64,649.72
TXN041817,2025-07-30,C02221,P0045,ST014,2,2254.91,25.77,4484.05,2951.42,1532.63
TXN001908,2024-03-20,C01863,P0017,ST010,2,30052.11,2634.07,57470.15,40215.88,17254.27
TXN019070,2024-03-23,C00319,P0055,ST007,3,6346.64,575.42,18464.5,12880.35,5584.15
TXN033498,2024-05-29,C02451,P0031,ST002,1,4865.54,158.41,4707.13,3873.08,834.05
TXN008279,2024-04-03,C01625,P0032,ST015,1,4729.29,117.07,4612.22,3704.97,907.25
TXN027711,2024-10-20,C00088,P0006,ST015,1,7248.56,116.6,7131.96,5341.49,1790.47
TXN041399,2025-09-18,C02000,P9002,ST008,3,7676.63,140.28,22889.61,18417.3,4472.31
TXN007970,2025-10-17,C01404,P0031,ST006,2,4865.54,420.91,9310.17,7746.16,1564.01
TXN014396,2025-05-11,C01996,P0051,ST007,1,12289.04,441.45,11847.59,10594.78,1252.81
TXN001858,2024-03-31,C02417,P0057,ST002,1,14644.78,164.77,14480.01,11607.64,2872.37
TXN029477,2024-08-24,C02277,P0024,ST018,1,60242.71,3376.13,56866.58,43601.31,13265.27
TXN034532,2024-02-19,C00128,P0033,ST015,3,364.15,1.65,1090.8,781.17,309.63
TXN006745,2025-08-20,C00457,P0038,ST015,3,2067.97,84.4,6119.51,4132.5,1987.01
TXN021678,2025-11-10,C01757,P0015,ST007,1,3796.67,120.19,3676.48,3096.58,579.9
TXN018875,2025-02-06,C01172,P0027,ST010,1,3958.75,394.92,3563.83,3362.9,200.93
TXN033304,2024-10-25,C00800,P0041,ST001,4,7676.63,498.65,30207.87,24556.4,5651.47
TXN021473,2024-10-11,C01574,P0001,ST016,2,12736.73,374.39,25099.07,20010.48,5088.59
TXN000811,2025-03-30,C01483,P0019,ST009,1,62124.05,4473.52,57650.53,41708.6,15941.93
TXN014692,2025-09-17,C01439,P0048,ST017,3,13330.32,719.63,39271.33,32406.78,6864.55
TXN004980,2024-06-08,C00351,P0018,ST019,1,40236.83,4445.34,35791.49,29450.88,6340.61
TXN027034,2025-07-23,C01215,P0006,ST006,2,7248.56,396.15,14100.97,10682.98,3417.99
TXN013777,2025-02-05,C01930,P0038,ST013,2,2067.97,69.3,4066.64,2755.0,1311.64
TXN026529,2025-10-31,C00223,P0026,ST016,1,11257.61,1051.63,10205.98,7337.24,2868.74
TXN031631,2025-11-09,C00735,P0025,ST006,3,16753.03,3466.87,46792.22,42954.39,3837.83
TXN024657,2025-08-24,C00131,P0030,ST002,1,9669.0,368.36,9300.64,6344.98,2955.66
TXN009077,2025-08-29,C02282,P0026,ST013,1,11257.61,576.4,10681.21,7337.24,3343.97
TXN023901,2025-12-30,C00695,P0019,ST015,2,62124.05,12573.67,111674.43,83417.2,28257.23
TXN040998,2025-12-24,C02111,P0014,ST015,1,1251.41,147.23,1104.18,868.26,235.92
TXN001470,2024-10-15,C01116,P0033,ST001,2,364.15,5.0,723.3,520.78,202.52
TXN012465,2024-01-05,C02052,P0025,ST016,4,16753.03,3103.54,63908.58,57272.52,6636.06
TXN037250,2024-12-08,C01143,P0001,ST012,2,12736.73,2819.78,22653.68,20010.48,2643.2
TXN021293,2025-06-02,C00326,P0025,ST017,1,16753.03,771.56,15981.47,14318.13,1663.34
TXN032916,2025-08-25,C00253,P0035,ST002,1,15900.45,616.59,15283.86,10588.24,4695.62
TXN009877,2024-11-17,C00282,P0024,ST010,2,60242.71,8227.57,112257.85,87202.62,25055.23
TXN011529,2024-11-14,C01357,P0036,ST012,2,7304.72,197.94,14411.5,10684.98,3726.52
TXN004804,2024-10-01,C00036,P0044,ST005,1,12245.02,721.52,11523.5,8933.59,2589.91
TXN005914,2024-09-11,C00983,P0033,ST007,4,364.15,32.16,1424.44,1041.56,382.88
TXN036180,2024-06-29,C00658,P0049,ST013,1,5964.46,290.52,5673.94,4341.09,1332.85
TXN041988,2025-09-14,C00314,P0014,ST016,1,1251.41,16.69,1234.72,868.26,366.46
TXN009837,2025-06-28,C00908,P0005,ST006,4,11260.5,1762.17,43279.83,34393.8,8886.03
TXN011414,2024-05-23,C02460,P0031,ST011,2,4865.54,467.58,9263.5,7746.16,1517.34
TXN043640,2025-09-13,C00398,P0027,ST011,1,3958.75,209.4,4070.18,3362.9,386.45
TXN016633,2025-08-29,C01336,P0045,ST003,1,2254.91,191.8,2063.11,1475.71,587.4
TXN044422,2025-06-28,C01890,P0034,ST008,2,1257.67,61.05,2454.29,2036.28,418.01
TXN018103,2025-10-10,C00459,P0013,ST017,1,12169.5,139.64,12029.86,10386.47,1643.39
TXN024046,2024-11-13,C00497,P0057,ST016,2,14644.78,986.84,28302.72,23215.28,5087.44
TXN012611,2024-12-31,C00055,P0034,ST013,2,1257.67,221.38,2293.96,2036.28,257.68
TXN002352,2024-12-19,C01440,P0051,ST018,1,12289.04,1736.22,10552.82,10594.78,-41.96
TXN038581,2025-10-19,C02421,P0006,ST005,1,7248.56,259.94,6988.62,5341.49,1647.13
TXN008556,2025-12-12,C00327,P0019,ST008,2,62124.05,27156.61,97091.49,83417.2,13674.29
TXN040072,2025-05-08,C02469,P0025,ST011,4,16753.03,4572.81,62439.31,57272.52,5166.79
TXN029955,2025-07-14,C00165,P0016,ST014,1,11350.5,994.18,10356.32,8501.92,1854.4
TXN043348,2024-08-31,C00339,P0022,ST009,2,18644.62,2051.6,35237.64,26101.28,9136.36
TXN009510,2024-04-15,C01606,P0005,ST020,1,11260.5,344.89,10915.61,8598.45,2317.16
TXN044656,2025-11-17,C00750,P0021,ST005,1,26620.84,1442.81,25178.03,17240.1,7937.93
TXN010203,2024-03-06,C01910,P0047,ST012,1,6117.14,324.6,5792.54,5242.97,549.57
TXN016871,2025-07-24,C02228,P0023,ST019,2,40186.29,7634.21,72738.37,59771.3,12967.07
TXN016049,2025-07-31,C01057,P0008,ST012,5,337.09,5.34,1680.11,1176.05,504.06
TXN035087,2024-05-05,C00147,P0048,ST019,4,13330.32,275.13,53046.15,43209.04,9837.11
TXN012698,2024-11-16,C00638,P0049,ST013,2,5964.46,176.31,11752.61,8682.18,3070.43
TXN005243,2025-03-18,C01236,P0021,ST003,3,26620.84,6409.2,73453.32,51720.3,21733.02
TXN035627,2024-05-09,C00325,P0028,ST014,1,2365.59,56.13,2309.46,1570.66,738.8
TXN035731,2025-10-25,C01086,P0042,ST008,2,1641.03,227.97,3054.09,2487.48,566.61
TXN043499,2025-09-07,C01218,P0015,ST013,1,3796.67,16.33,3780.34,3096.58,683.76
TXN016850,2024-06-09,C01987,P0035,ST008,1,15900.45,509.97,15390.48,10588.24,4802.24
TXN003144,2025-06-22,C01683,P0057,ST015,1,14644.78,426.24,14218.54,11607.64,2610.9
TXN022702,2025-09-25,C02133,P0026,ST007,3,11257.61,1202.19,32570.64,22011.72,10558.92
TXN009256,2024-10-11,C01320,P0034,ST018,1,1257.67,13.7,1243.97,1018.14,225.83
TXN028905,2025-06-14,C00312,P0055,ST014,5,6346.64,388.18,31345.02,21467.25,9877.77
TXN035392,2024-08-15,C02083,P0045,ST014,3,2254.91,459.39,6305.34,4427.13,1878.21
TXN041372,2025-03-26,C02305,P0020,ST015,4,32634.76,7004.69,123534.35,87266.88,36267.47
TXN018645,2024-02-10,C02336,P0024,ST005,1,60242.71,4489.32,55753.39,43601.31,12152.08
TXN020973,2025-08-19,C00103,P0025,ST007,3,16753.03,3996.06,46263.03,42954.39,3308.64
TXN038379,2025-04-04,C00803,P0005,ST016,2,11260.5,959.29,21561.71,17196.9,4364.81
TXN025472,2024-06-19,C02032,P0030,ST007,4,9669.0,1925.53,36750.47,25379.92,11370.55
TXN004554,2025-11-28,C00935,P0036,ST017,1,7304.72,31.99,7272.73,5342.49,1930.24
TXN008351,2025-06-29,C01698,P0003,ST002,1,2239.92,46.79,2193.13,1671.44,521.69
TXN018931,2024-08-28,C01106,P0028,ST003,1,2365.59,99.36,2266.23,1570.66,695.57
TXN002790,2025-04-27,C00035,P0021,ST015,1,26620.84,1100.06,25520.78,17240.1,8280.68
TXN033290,2025-07-21,C00292,P0016,ST011,2,11350.5,2278.91,20422.09,17003.84,3418.25
TXN021928,2025-06-04,C00458,P0037,ST001,2,9095.17,182.79,18007.55,12835.9,5171.65
TXN000403,2025-08-30,C01041,P0009,ST020,1,16251.98,685.63,15566.35,10879.23,4687.12
TXN044203,2024-05-09,C01986,P0016,ST012,3,11350.5,3482.83,30568.67,25505.76,5062.91
TXN030168,2024-04-01,C01241,P0009,ST011,4,16251.98,1822.17,63185.75,43516.92,19668.83
TXN009779,2024-01-03,C01496,P0001,ST005,2,12736.73,49.3,25424.16,20010.48,5413.68
TXN040808,2025-04-06,C00147,P0039,ST001,2,10846.14,389.01,21303.27,17895.28,3407.99
TXN005648,2025-02-25,C01203,P0019,ST019,3,62124.05,12246.47,174125.68,125125.8,48999.88
TXN004335,2025-08-19,C00438,P0045,ST019,2,2254.91,425.9,4083.92,2951.42,1132.5
TXN029826,2024-12-08,C00905,P0022,ST004,2,18644.62,3850.93,33438.31,26101.28,7337.03
TXN040229,2025-08-30,C00662,P0019,ST020,2,62124.05,8290.53,115957.57,83417.2,32540.37
TXN011286,2025-08-17,C00005,P0050,ST005,3,13841.38,670.28,40853.86,33360.9,7492.96
TXN040480,2025-11-14,C00898,P0035,ST018,1,15900.45,109.74,15790.71,10588.24,5202.47
TXN042733,2025-07-03,C01013,P0025,ST010,2,16753.03,1191.7,32314.36,28636.26,3678.1
TXN011444,2025-07-01,C01045,P0050,ST001,2,13841.38,251.58,27431.18,22240.6,5190.58
TXN034077,2024-09-30,C01361,P0052,ST017,5,12386.02,470.17,61459.93,47106.4,14353.53
TXN041752,2024-02-21,C00161,P0005,ST009,1,11260.5,161.56,11098.94,8598.45,2500.49
TXN013006,2025-09-24,C02163,P0015,ST019,2,3796.67,18.63,7574.71,6193.16,1381.55
TXN039863,2025-10-25,C01560,P0055,ST003,4,6346.64,692.17,24694.39,17173.8,7520.59
TXN030204,2025-09-05,C00691,P0029,ST003,1,734.44,22.18,712.26,620.94,91.32
TXN035587,2024-12-28,C01559,P0024,ST009,4,60242.71,27749.43,213221.41,174405.24,38816.17
TXN038856,2024-08-14,C01506,P0051,ST004,1,12289.04,428.49,11860.55,10594.78,1265.77
TXN027071,2025-03-25,C00946,P0032,ST009,5,4729.29,682.55,22963.9,18524.85,4439.05
TXN013822,2024-05-16,C01383,P0015,ST015,1,3796.67,72.65,3724.02,3096.58,627.44
TXN023216,2025-10-20,C02145,P0015,ST004,3,3796.67,220.46,11169.55,9289.74,1879.81
TXN002204,2024-05-28,C01192,P0012,ST006,3,1717.33,3.47,5148.52,3895.89,1252.63
TXN022782,2024-02-24,C02003,P0031,ST005,3,4865.54,654.47,13942.15,11619.24,2322.91
TXN037986,2024-09-26,C01003,P0040,ST001,1,10656.5,420.69,10235.81,8653.7,1582.11
TXN011549,2025-12-10,C02075,P0031,ST007,4,4865.54,1711.04,17751.12,15492.32,2258.8
TXN016993,2025-08-23,C00677,P0051,ST007,3,12289.04,1161.59,35705.53,31784.34,3921.19
TXN038406,2025-03-26,C02255,P0016,ST009,2,11350.5,1867.9,20833.1,17003.84,3829.26
TXN035314,2025-03-23,C00912,P0009,ST018,1,16251.98,650.0,15601.98,10879.23,4722.75
TXN001892,2024-01-17,C02234,P0041,ST005,4,7676.63,612.1,30094.42,24556.4,5538.02
